id,title,clean_title,category,year,author,advisor,url,abstract_snippet
41,"ANALISIS USABILITY DAN PENGALAMAN PENGGUNA DOMPET ELEKTRONIK DENGAN USE QUESTIONNAIRE DAN USER EXPERIENCE QUESTIONNAIRE (UEQ) (Studi komparatif terhadap GoPay, OVO, DANA, dan ShopeePay)",analisis usability dan pengalaman pengguna dompet elektronik dengan use questionnaire dan user experience questionnaire ueq studi komparatif terhadap gopay ovo dana dan shopeepay,Teknik Informatika,2022,Bimo Aji Pamungkas,"Mohamad Idris, S.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2201270026,"Dompet elektronik (e-wallet) dikategorikan sebagai uang elektronik yang berada dalam server (server based) GoPay, OVO, DANA, dan ShopeePay merupakan dompet elektronik yang paling banyak digunakan di Indonesia pada tahun 2020. Penelitian kali ini berfokus pada analisis usability menggunakan metode US..."
42,Aplikasi Analisis Dan Pemetaan Kepegawaian Berbasis Pengalaman Dan Perpangkatan Dengan Metode Waterfall (Studi Kasus: Dinas Perhubungan Provinsi Lampung),aplikasi analisis dan pemetaan kepegawaian berbasis pengalaman dan perpangkatan dengan metode waterfall studi kasus dinas perhubungan provinsi lampung,Teknik Informatika,2023,Aulia Rahman Zulfi,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2306130026,Reformasi Birokrasi merupakan suatu hal penting yang dilakukan perusahaan maupun organisasi terkait. Salah satu instansi yang sedang melakukan reformasi birokrasi yaitu Dinas Perhubungan Provinsi Lampung terkait adanya urgensi perubahan konkrit dalam reformasi birokrasi pemerintahan di Indonesia den...
43,Aplikasi Pencari Bantuan Saat Diperjalanan Pada Pengguna Terdekat Berbasis Android Menggunakan Metode Modified Waterfall,aplikasi pencari bantuan saat diperjalanan pada pengguna terdekat berbasis android menggunakan metode modified waterfall,Teknik Informatika,2022,Harley Davidson Sibarani,"Andre Febrianto, S.KOM., M.Eng",https://repo.itera.ac.id/depan/submission/SB2208190001,"Perjalanan yang aman dan tanpa hambatan ke suatu tujuan adalah hal yang selalu diinginkan oleh para pengendara, namun kenyataannya banyak pengguna kendaraan yang mengalami kendala saat di perjalanan. Penelitian ini bertujuan untuk membuat aplikasi pada smartphone berbasis android yang dapat me..."
44,AUDIT KEAMANAN SISTEM INFORMASI PADA APLIKASI ELECTRONIC PLANNING MENGGUNAKAN FRAMEWORK COBIT 5 DAN STANDAR ISO/IEC 27001:2013 (STUDI KASUS: BAPPEDA PROVINSI LAMPUNG),audit keamanan sistem informasi pada aplikasi electronic planning menggunakan framework cobit 5 dan standar iso iec 27001 2013 studi kasus bappeda provinsi lampung,Teknik Informatika,2021,Rodliyatun Nichlah Hidayati,"Amirul Iqbal, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2102090052,Aspek keamanan informasi merupakan salah satu hal penting yang perlu diperhatikan saat perkembangan teknologi semakin pesat seperti saat ini. BAPPEDA Provinsi Lampung memiliki pusat layanan informasi pemerintahan elektronik atau E-Government dengan nama aplikasi electronic planning. Aplikasi ini ber...
45,"Audit Teknologi Informasi Menggunakan Framework Cobit 5 Domain Deliver, Service, And Support (Studi Kasus: Tunas Toyota Bandar Jaya)",audit teknologi informasi menggunakan framework cobit 5 domain deliver service and support studi kasus tunas toyota bandar jaya,Teknik Informatika,2025,Defangga Aby Vonega,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2505080016,"Penelitian ini bertujuan untuk mengaudit kinerja teknologi informasi (TI) di Tunas Toyota Bandar Jaya dengan menggunakan kerangka kerja COBIT 5, khususnya domain Deliver, Service, and Support (DSS). Sebagai cabang dealer resmi Toyota yang berkomitmen memberikan pelayanan terbaik, Tunas Toyota mengha..."
46,AUTOMASI PENGAJUAN SURAT PRAKTEK KERJA LAPANGAN MENGGUNAKAN TEKNOLOGI ROBOTIC PROCESS AUTOMATION (STUDI KASUS : TEKNIK INFORMATIKA ITERA),automasi pengajuan surat praktek kerja lapangan menggunakan teknologi robotic process automation studi kasus teknik informatika itera,Teknik Informatika,2023,Muhammad Farhan Andani,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2308100076,Praktek Kerja Lapangan (PKL) merupakan mata kuliah yang wajib dilaksanakan mahasiwa Teknik Informatika ITERA dalam mencapai kelulusan. Sebelum melaksanakan PKL mahasiswa diwajibkan untuk mengumpulkan persyaratan. Peryaratan yang dikumpulkan kemudian akan dikelola dengan waktu yang cukup panjang kare...
47,DATA MINING ANALISA POLA PEMBELIAN PASTRY MENGGUNAKAN ALGORITMA APRIORI (STUDI KASUS: MOORE COFFEE AND PASTRY),data mining analisa pola pembelian pastry menggunakan algoritma apriori studi kasus moore coffee and pastry,Teknik Informatika,2025,Ahmad Aldi Setiawan,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2511260041,"Moore Coffee and Pastry merupakan salah satu bisnis yang bergerak di bidang penjualan makanan dan minuman dengan konsep industrial dan open space yang unik, serta memiliki produk utama yaitu pastry. Salah satu permasalahan yang dihadapi bisnis ini adalah pengelolaan data pembelian pastry yang kurang..."
48,DENTIFIKASI PENYAKIT PADA DAUN BIBIT KELAPA SAWIT DENGAN PENDEKATAN NAÏVE BAYES MENGGUNAKAN OPTIMASI GENETIC ALGORITHM DAN PARTICLE SWARM OPTIMIZATION (Studi Kasus: PT Perkebunan Nusantara IV Regional 7 Kebun Bekri),dentifikasi penyakit pada daun bibit kelapa sawit dengan pendekatan na ve bayes menggunakan optimasi genetic algorithm dan particle swarm optimization studi kasus pt perkebunan nusantara iv regional 7 kebun bekri,Teknik Informatika,2025,NATASYA ATE MALEM BANGUN,"Meida Cahyo Untoro, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2509210003,"Tanaman kelapa sawit merupakan komoditas unggulan Indonesia yang memiliki peran penting dalam perekonomian nasional. Namun pada fase pertumbuhan, bibit kelapa sawit rentan terhadap serangan berbagai penyakit, terutama pada daun yang dapat menurunkan kualitas dan produktivitas bibit. Oleh karena itu..."
49,DESAIN ANTARMUKA APLIKASI PEMESANAN MAKANAN DAN MINUMAN MENGGUNAKAN USER CENTERED DESIGN (Studi Kasus: KAFE PROSPERO BARN),desain antarmuka aplikasi pemesanan makanan dan minuman menggunakan user centered design studi kasus kafe prospero barn,Teknik Informatika,2023,Nayaka Pitra Raditya,"Aidil Afriansyah, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2306130027,"Kafé Prospero Barn merupakan sebuah usaha/bisnis dalam dibidang penjualan makanan dan minuman, berlokasi di Jalan Flamboyan Kota Salatiga Jawa Tengah. Prospero Barn ini terdapat restaurant dan coffee shop. Saat ini proses penjualan yang digunakan kafe Prospero Barn yaitu pelanggan akan melaku..."
50,Deteksi Awal Penyakit Paru-Paru Berdasarkan Gejala Menggunakan Dempster Shafer dan Fuzzy Naïve Bayes,deteksi awal penyakit paru paru berdasarkan gejala menggunakan dempster shafer dan fuzzy na ve bayes,Teknik Informatika,2022,Abrar Dewa Pratama Barus,"Meida Cahyo Untoro S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2205290005,Sistem pakar merupakan sistem yang berusaha mengambil pengetahuan seorang pakar ke dalam komputer yang ditujukan agar komputer dapat menyelesaikan suatu masalah seperti halnya seorang pakar. Kesehatan sangat penting untuk dijaga terutama kesehatan pada paru-paru yang merupakan organ vital manusia. W...
51,DETEKSI BERITA HOAX MENGGUNAKAN METODE SUPPORT VECTOR MACHINES PADA BERITA DI PROVINSI LAMPUNG,deteksi berita hoax menggunakan metode support vector machines pada berita di provinsi lampung,Teknik Informatika,2024,Said Rizky Abizard,"Meida Cahyo Untoro S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2406030057,"Kemajuan internet yang cepat telah mengubah banyak aspek kehidupan, termasuk cara kita berkomunikasi. Internet tidak hanya memfasilitasi komunikasi tetapi juga berfungsi sebagai saluran efisien untuk menyebarkan informasi, memungkinkan masyarakat untuk mengakses dan menerima informasi dengan cepat d..."
52,Deteksi Citra Stiker Kendaraan Pada Pegawai Menggunakan Metode K-Nearest Neighbour (K-NN) Pada Citra Digital (Studi Kasus: ITERA),deteksi citra stiker kendaraan pada pegawai menggunakan metode k nearest neighbour k nn pada citra digital studi kasus itera,Teknik Informatika,2021,Nurul Fauzia Azizah,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2106060012,Dalam perkembangan teknologi informasi terutama pada bidang computer vision saat ini berkembang semakin pesat. Salah satunya penerapan dalam pengenalan pola atau deteksi pada objek stiker ITERA kendaraan pegawai. Saat ini stiker belum dimaanfaatkan secara optimal sehingga perlu adanya pemaanfaat cit...
53,DETEKSI DAN MITIGASI DISTRIBUTED DENIAL OF SERVICE (DDOS) MENGGUNAKAN FUZZY LOGIC MAMDANI,deteksi dan mitigasi distributed denial of service ddos menggunakan fuzzy logic mamdani,Teknik Informatika,2021,Reza Aji Pratama,"Hartanto Tantiawan, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2201270010,"Perkembangan teknologi internet saat ini berkembang dengan begitu pesat dimana tidak hanya dimanfaatkan sebagai sarana berkomunikasi saja, namun sudah mulai digunakan untuk kebutuhan komersial. Seiring perkembangannya internet, terdapat pula kejahatan cyber yang dapat mengancam aktivitas yang terjad..."
54,Deteksi Distibuted Denial of Service (DDoS) Menggunakan Fuzzy Logic Sugeno,deteksi distibuted denial of service ddos menggunakan fuzzy logic sugeno,Teknik Informatika,2021,Meiji Suryadi,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2106030033,"ABSTRAK Dalam dunia teknologi saat ini informasi sangatlah mudah untuk didapatkan, salah satunya adalah dengan menggunakan internet, Internet dapat digunakan dengan untuk mengkases website yang menyimpan banyak informasi baik berupa teks, angka maupun gambar. Namun dengan berkembangnya teknologi,..."
55,Deteksi Gejala Penyakit Infectious Myonecrosis Virus Pada Udang Vaname (Litopenaeus Vannamei) dengan Fitur Tekstur dan Warna Menggunakan Support Vector Machine,deteksi gejala penyakit infectious myonecrosis virus pada udang vaname litopenaeus vannamei dengan fitur tekstur dan warna menggunakan support vector machine,Teknik Informatika,2021,Febri Dwi Putro,"Andika Setiawan S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2106090044,Infectious myonecrosis virus (IMNV) merupakan penyakit utama pada budidaya udang. Menurut Koesharyan pada tahun 2019 diketahui penyakit tersebut dapat menginfeksi sebagian besar udang vaname yang mengakibatkan kematian besar dan dapat menyebabkan kematian 100% jika penanganannya terlambat dan panen ...
56,DETEKSI KESEGARAN IKAN EKOR KUNING BERDASARKAN AREA MATA MENGGUNAKAN MOBILENETV2,deteksi kesegaran ikan ekor kuning berdasarkan area mata menggunakan mobilenetv2,Teknik Informatika,2026,Muhammad Bayu Pradana,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2602030056,"Ikan merupakan sumber utama protein hewani yang penting bagi masyarakat Indonesia, terutama ikan ekor kuning yang memiliki nilai ekonomi tinggi. Penilaian kesegaran ikan umumnya masih dilakukan secara manual melalui observasi visual, yang bersifat subjektif dan kurang konsisten. Penelitian ini bertu..."
57,DETEKSI OBJEK CITRA JAMUR TIRAM PUTIH SIAP PANEN MENGGUNAKAN YOU ONLY LOOK ONCE (YOLOv5),deteksi objek citra jamur tiram putih siap panen menggunakan you only look once yolov5,Teknik Informatika,2024,Genja Rizky Novianto,"Andika Setiawan S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2401190074,"Jamur tiram putih menjadi komoditas hortikultura yang memiliki nilai ekonomi tinggi dengan permintaan produksi dan konsumsi yang terus meningkat. Berdasarkan data Badan Pusat Statistik (BPS), produksi jamur nasional pada tahun 2021 mencapai 90.420 kilogram. Dalam meningkatkan kualitas produksi dan k..."
58,Deteksi Objek Pada Citra Radiologi Untuk Mendeteksi Penyakit TBC (Tuberculosis) Menggunakan Metode YOLOv5,deteksi objek pada citra radiologi untuk mendeteksi penyakit tbc tuberculosis menggunakan metode yolov5,Teknik Informatika,2024,Muhammad Faatih Rizal Auliya,"Ilham Firman Ashari S.kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2401230056,"Sistem radiologi pada rumah sakit merupakan suatu metode pendiagnosaan penyakit yang saat ini banyak digunakan. Salah satu penyakit yang dapat di diganosa dengan menggunakan sistem radiologi adalah TBC. Namun, banyaknya jumlah pasien yang jauh dibandingkan dengan kehadiran fisik ahli radiologi te..."
59,DETEKSI PENYAKIT PADA DAUN KOPI MENGGUNAKAN DECISION TREE BERBASIS MOBILE,deteksi penyakit pada daun kopi menggunakan decision tree berbasis mobile,Teknik Informatika,2023,Fahlevi Ikhsanur Rizal,"Meida Cahyo Untoro, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2308040050,"Penelitian ini bertujuan untuk mengembangkan aplikasi berbasis mobile menggunakan algoritma Decision Tree guna mendeteksi dan mengklasifikasikan penyakit pada daun kopi. Penanganan penyakit pada tanaman kopi menjadi penting dalam upaya mengurangi kerugian bagi petani. Oleh karena itu, aplikasi ini d..."
60,Digital Watermarking pada Domain Discrete Wavelet Transform dan Singular Value Decomposition dengan Citra Teks pada Gambar Menggunakan Arnold Transform,digital watermarking pada domain discrete wavelet transform dan singular value decomposition dengan citra teks pada gambar menggunakan arnold transform,Teknik Informatika,2026,Adriel Gideon Benedict Sirait,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2602130096,"Pesatnya perkembangan teknologi multimedia menyebabkan citra digital menjadi rentan terhadap tindakan plagiasi, manipulasi, dan klaim kepemilikan ilegal. Digital watermarking hadir sebagai solusi perlindungan hak cipta, namun metode konvensional sering kali mengalami kegagalan dalam mempertahankan i..."
61,DIGITALISASI ARSIP SURAT DENGAN METODE LEAN (STUDI KASUS: BAPPEDA PESAWARAN),digitalisasi arsip surat dengan metode lean studi kasus bappeda pesawaran,Teknik Informatika,2023,Agung Adi Purwanto,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2304150002,ABSTRAK DIGITALISASI ARSIP SURAT DENGAN METODE LEAN (STUDI KASUS: BAPPEDA PESAWARAN) Agung Adi Purwanto Penelitian ini dilatarbelakangi dengan permasalahan terkait arsip surat menyurat yang terjadi di Kantor BAPPEDA Kabupaten Pesawaran seperti proses pengarsipan surat masuk dan surat keluar ma...
62,DIGITALISASI BUDAYA DALAM BENTUK PERMAINAN EDUKASI DENGAN MENGGUNAKAN ALGORITMA A*,digitalisasi budaya dalam bentuk permainan edukasi dengan menggunakan algoritma a,Teknik Informatika,2021,Muhammad Hamzah,"Hartanto Tantriawan S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2106100016,Perkembangan budaya pada zaman digital ini begitu pesatnya. Perkembangan ini terlihat dari perubahan budaya dan pendidikan. Pada zaman digital saat ini mengubah pola hidup masyarakat sehingga mempengaruhi pelestarian budaya dan pendidikan. Untuk mengimbangi perubahan dibutuhkan perubahan cara untuk...
63,EKSTRAKSI DAN KLASIFIKASI KATA DASAR DARI DOKUMEN BERBAHASA BATAK TOBA DENGAN ALGORITMA PORTER STEMMER DAN LIKELIHOOD,ekstraksi dan klasifikasi kata dasar dari dokumen berbahasa batak toba dengan algoritma porter stemmer dan likelihood,Teknik Informatika,2024,Jeans Prima Simaremare,"Aidil Afriansyah S.Kom.,M.Kom",https://repo.itera.ac.id/depan/submission/SB2406050085,"Penelitian ini bertujuan mengatasi minimnya akses sumber literasi budaya lokal, khususnya Bahasa Batak Toba, dengan teknologi informasi. Fokusnya adalah pelestarian budaya Batak Toba di Sumatera Utara, Indonesia, di tengah penggeseran teknologi terhadap penggunaan bahasa lokal. Tantangan utamanya ad..."
64,"EVALUASI APLIKASI ECOMMERCE MENGGUNAKAN METODE IMPORTANCE PERFORMANCE ANALYSIS (IPA) DAN CUSTOMER SATISFACTION INDEX SERTA MODEL DELONE & MCLEAN (Studi komparatif terhadap pengalaman pengguna Shopee, Tokopedia, Bukalapak)",evaluasi aplikasi ecommerce menggunakan metode importance performance analysis ipa dan customer satisfaction index serta model delone mclean studi komparatif terhadap pengalaman pengguna shopee tokopedia bukalapak,Teknik Informatika,2021,Maria Oktarise Natania Gultom,"Meida Cahyo Untoro, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2102050005,"Pertumbuhan bisnis beberapa ecommerce berkembang pesat setiap harinya, dan hal tersebut dapat menciptakan persaingan yang ketat antar perusahaan. Setiap perusahaan mengembangkan daya tarik bisnis yang berbeda yang dapat menciptakan pendapatan bisnis yang tinggi. Untuk mengetahui hal apa yang perl..."
65,EVALUASI DAN PENGEMBANGAN WEBSITE SMAS KARTIKATAMA METRO MENGGUNAKAN METODE GOAL DIRECTED DESIGN DAN RAPID APPLICATION DEVELOPMENT,evaluasi dan pengembangan website smas kartikatama metro menggunakan metode goal directed design dan rapid application development,Teknik Informatika,2025,MUHAMMAD ABDUL HAKIM,"Aidil Afriansyah, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2505270021,"Perkembangan teknologi informasi telah mendorong institusi pendidikan untuk memanfaatkan website sebagai sarana komunikasi dan penyebaran informasi. SMAS Kartikatama Metro telah memiliki website sejak tahun 2017, namun belum dimanfaatkan secara optimal. Website tersebut hanya menampilkan profil dasa..."
66,EVALUASI DAN PERANCANGAN ANTARMUKA PENGGUNA MENGGUNAKAN METODE GOAL DIRECTED DESIGN PADA APLIKASI OJESA,evaluasi dan perancangan antarmuka pengguna menggunakan metode goal directed design pada aplikasi ojesa,Teknik Informatika,2021,Irma Safitri,"Andre Febrianto, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2106110007,"Ojesa merupakan aplikasi ojek online yang menyediakan layanan antar jemput dan kurir khusus untuk wanita dan anak-anak. Aplikasi Ojesa baru dibangun, oleh karena itu masih perlu dilakukan pengembangan khususnya pada antarmuka pengguna agar pengguna dapat dengan mudah berinteraksi dengan aplikasi...."
